round,x0,y0,d,theta0_degree,delta_theta_degree,gain,mse
2,40.7167,56.0284,0.2770,29.7396,1.0050,1.3878,36.0424
2,40.6759,56.2326,0.2773,29.7094,0.9964,1.3908,35.5221
2,40.8853,56.1546,0.2762,29.7133,1.0019,1.3867,35.5899
2,40.6588,56.1497,0.2773,29.6887,0.9951,1.3910,35.8560
2,40.6344,56.1039,0.2774,29.8239,0.9915,1.3918,36.5041
2,40.9761,55.9141,0.2756,29.7365,0.9945,1.3867,36.1073
2,40.7007,56.1051,0.2771,29.6898,0.9911,1.3910,36.7342
2,40.9577,56.1415,0.2758,29.8846,1.0055,1.3844,36.9993
2,40.6342,56.2938,0.2775,29.6694,0.9985,1.3909,35.5058
2,40.7117,55.8935,0.2769,29.7548,1.0022,1.3884,35.7152
2,40.9462,55.8989,0.2758,29.7708,1.0044,1.3847,36.4716
2,40.9282,55.8997,0.2758,29.8932,0.9945,1.3874,35.8550
2,40.8828,56.0970,0.2762,29.7056,0.9990,1.3874,35.3453
2,40.7437,55.9934,0.2768,29.8608,0.9994,1.3889,35.3676
2,40.6799,56.0483,0.2772,29.8405,1.0020,1.3891,35.6106
2,40.6851,55.9313,0.2771,29.7592,0.9962,1.3901,35.8256
2,40.8440,56.0459,0.2764,29.7149,0.9924,1.3890,36.2232
2,40.9045,56.1015,0.2761,29.6899,0.9940,1.3881,35.8646
2,40.8932,55.8638,0.2760,29.7170,0.9923,1.3880,36.6255
2,40.7483,56.0151,0.2768,29.8676,1.0001,1.3888,35.3792
2,40.7635,55.9254,0.2767,29.7902,0.9983,1.3888,35.4944
2,40.6826,56.0113,0.2771,29.8589,0.9980,1.3900,35.4248
2,40.9163,56.2575,0.2761,29.8247,0.9926,1.3885,35.8324
2,40.7561,55.9486,0.2767,29.6687,1.0021,1.3880,35.5701
2,40.8725,55.9741,0.2762,29.8456,0.9934,1.3884,35.8788
2,40.6214,56.0944,0.2775,29.7569,1.0020,1.3899,35.6389
2,40.6497,56.0435,0.2773,29.7337,0.9904,1.3915,37.0940
2,40.7418,56.1778,0.2769,29.7480,1.0042,1.3879,35.8881
2,40.9281,56.1894,0.2760,29.8054,0.9978,1.3873,35.3911
2,40.7026,56.2311,0.2772,29.7543,1.0045,1.3884,36.0264
2,40.6944,56.0290,0.2771,29.6880,0.9982,1.3898,35.5005
2,40.9158,56.1730,0.2761,29.7298,1.0037,1.3858,36.0429
2,40.7506,55.8752,0.2767,29.7048,1.0028,1.3878,35.7783
2,40.7580,55.9443,0.2767,29.7860,1.0034,1.3876,35.8412
2,40.7361,56.2456,0.2770,29.7653,1.0020,1.3888,35.5145
2,40.8361,56.2855,0.2765,29.6798,0.9971,1.3887,35.3274
2,40.9278,55.9887,0.2759,29.7426,1.0046,1.3850,36.3273
2,40.9200,55.9734,0.2759,29.7049,1.0051,1.3850,36.3694
2,40.6988,55.9891,0.2771,29.8923,1.0006,1.3892,35.4952
2,40.8301,56.2214,0.2765,29.8085,0.9910,1.3898,36.1693
2,40.8023,55.9996,0.2765,29.7235,0.9913,1.3895,36.6193
2,40.7111,56.2845,0.2772,29.6693,1.0019,1.3892,35.4550
2,40.7312,55.9519,0.2769,29.8679,0.9906,1.3905,36.6483
2,40.9850,56.2692,0.2758,29.8107,1.0041,1.3847,36.6597
2,40.7076,55.9143,0.2770,29.7089,1.0046,1.3878,36.0195
2,40.8512,56.0877,0.2763,29.8942,1.0029,1.3867,35.9417
2,40.7451,56.1410,0.2769,29.7398,0.9968,1.3897,35.3625
2,40.6962,56.2515,0.2772,29.7134,0.9990,1.3900,35.3044
2,40.6880,56.0042,0.2771,29.8097,0.9919,1.3909,36.4430
2,40.8551,56.1346,0.2763,29.7723,0.9991,1.3878,35.2831
2,40.7557,56.1747,0.2769,29.8778,0.9994,1.3891,35.2708
2,40.6833,55.9532,0.2771,29.9049,1.0042,1.3882,36.1527
2,40.6992,56.0539,0.2771,29.8513,1.0020,1.3889,35.6007
2,40.8770,55.8654,0.2761,29.7823,1.0021,1.3862,35.9008
2,40.6963,56.1069,0.2771,29.7577,1.0055,1.3880,36.2111
2,40.8703,56.0247,0.2762,29.7066,0.9953,1.3882,35.6987
2,40.9641,55.8948,0.2757,29.8138,1.0029,1.3848,36.2800
2,40.8170,56.2061,0.2766,29.6938,0.9909,1.3898,36.4650
2,40.6405,56.0743,0.2774,29.7961,1.0048,1.3888,36.1510
2,40.9511,56.2377,0.2759,29.7718,0.9994,1.3866,35.5469
2,40.9447,56.2645,0.2760,29.8689,1.0028,1.3857,36.2555
2,40.8928,55.9265,0.2760,29.8164,0.9968,1.3875,35.5975
2,40.6246,55.9485,0.2774,29.8761,0.9976,1.3907,35.6807
2,40.6950,56.1006,0.2771,29.8140,0.9925,1.3910,36.1035
2,40.7350,56.1477,0.2770,29.8569,0.9938,1.3904,35.6463
2,40.6524,56.1593,0.2774,29.8141,1.0025,1.3895,35.6831
2,40.7816,56.0648,0.2767,29.7551,1.0005,1.3883,35.3314
2,40.9078,56.1178,0.2761,29.6739,0.9932,1.3882,36.0384
2,40.8528,56.1551,0.2764,29.7895,0.9928,1.3891,35.8437
2,40.8045,56.1542,0.2766,29.7014,1.0022,1.3877,35.4699
2,40.7497,56.2635,0.2769,29.7507,1.0030,1.3883,35.7109
2,40.6764,55.8845,0.2771,29.7447,0.9921,1.3907,36.8336
2,40.9693,56.2341,0.2758,29.8921,0.9909,1.3880,36.1481
2,40.6101,56.0928,0.2776,29.8585,0.9952,1.3916,35.8006
2,40.6846,56.2081,0.2772,29.8881,0.9916,1.3915,36.0858
2,40.9358,56.1294,0.2759,29.8614,0.9909,1.3883,36.2220
2,40.9565,56.1834,0.2759,29.7030,0.9955,1.3873,35.6329
2,40.8341,55.8829,0.2763,29.8362,0.9992,1.3876,35.5585
2,40.7853,56.0733,0.2767,29.7068,1.0033,1.3875,35.6594
2,40.7384,56.0474,0.2769,29.8341,0.9990,1.3892,35.3047
2,40.7473,56.0111,0.2768,29.8123,0.9977,1.3893,35.3680
2,40.9517,55.9915,0.2758,29.7714,0.9948,1.3872,35.8336
2,40.9399,56.0407,0.2759,29.7161,0.9982,1.3867,35.5188
2,40.7353,56.0809,0.2769,29.8353,0.9904,1.3907,36.5418
2,40.9536,55.9107,0.2757,29.8906,1.0039,1.3847,36.5530
2,40.8266,56.1285,0.2765,29.8989,0.9963,1.3889,35.2693
2,40.6778,55.9662,0.2771,29.8389,0.9939,1.3907,36.0212
2,40.8188,55.9777,0.2764,29.7450,0.9986,1.3881,35.4094
2,40.8181,56.2555,0.2766,29.8491,0.9942,1.3895,35.4949
2,40.6703,55.8829,0.2771,29.7859,1.0009,1.3892,35.6995
2,40.7221,56.2303,0.2771,29.8163,0.9996,1.3895,35.2929
2,40.6455,56.2628,0.2775,29.8351,0.9962,1.3912,35.5069
2,40.8328,56.1661,0.2765,29.8513,0.9908,1.3897,36.1757
2,40.7600,56.2166,0.2769,29.8148,1.0011,1.3886,35.4286
2,40.9069,56.0815,0.2761,29.9012,1.0011,1.3865,35.7324
2,40.8696,55.9000,0.2761,29.7998,0.9900,1.3887,36.9565
2,40.7470,56.0397,0.2768,29.7219,0.9986,1.3892,35.3493
2,40.6779,55.9728,0.2771,29.8277,1.0017,1.3891,35.6149
2,40.8892,55.9506,0.2761,29.8919,1.0032,1.3859,36.1391
2,40.9083,55.9835,0.2760,29.7529,0.9972,1.3873,35.5422
2,40.9630,56.0199,0.2757,29.7217,0.9980,1.3864,35.6077
2,40.8590,55.8963,0.2762,29.7203,1.0026,1.3864,35.8301
2,40.8465,56.2217,0.2764,29.8185,1.0044,1.3865,36.2401
2,40.6368,56.0690,0.2774,29.8084,0.9965,1.3910,35.6157
2,40.6505,56.1434,0.2774,29.8407,0.9977,1.3907,35.4073
2,40.8462,56.0527,0.2763,29.7318,0.9916,1.3891,36.3535
2,40.8977,55.9987,0.2761,29.8826,0.9937,1.3881,35.7644
2,40.7639,55.9069,0.2767,29.7127,1.0040,1.3873,35.9176
2,40.6860,56.0571,0.2772,29.8409,0.9997,1.3897,35.3831
2,40.8779,56.0927,0.2762,29.7323,1.0035,1.3862,35.8947
2,40.7728,56.1017,0.2767,29.7911,1.0020,1.3881,35.5224
2,40.9953,56.2455,0.2757,29.8710,1.0045,1.3843,36.9288
2,40.7611,56.0476,0.2768,29.8848,0.9928,1.3901,35.8681
2,40.9554,56.2478,0.2759,29.8225,1.0019,1.3858,35.9933
2,40.8032,56.0366,0.2766,29.8038,0.9957,1.3891,35.4900
2,40.8196,56.0747,0.2765,29.7813,1.0056,1.3863,36.3696
2,40.6290,55.8857,0.2773,29.7093,1.0032,1.3891,35.9502
2,40.7298,56.1241,0.2770,29.8057,0.9995,1.3893,35.2721
2,40.7642,56.0109,0.2767,29.7236,0.9960,1.3894,35.6160
2,40.9276,55.9371,0.2759,29.7122,1.0049,1.3849,36.3848
2,40.7518,56.0092,0.2768,29.6952,1.0009,1.3885,35.4051
2,40.7188,55.9076,0.2769,29.7710,0.9911,1.3904,36.8838
2,40.6092,56.0140,0.2775,29.7835,1.0011,1.3902,35.6693
2,40.7972,56.2264,0.2767,29.8855,0.9961,1.3894,35.2595
2,40.8991,56.0721,0.2761,29.6894,0.9949,1.3880,35.7467
2,40.7787,56.2019,0.2768,29.6853,0.9900,1.3903,36.8044
2,40.8623,56.0631,0.2763,29.8665,0.9910,1.3891,36.1995
2,40.9950,56.1994,0.2757,29.7641,1.0008,1.3855,35.8702
2,40.9545,56.0088,0.2758,29.6661,0.9983,1.3864,35.6171
2,40.9802,55.9712,0.2756,29.6855,1.0013,1.3853,35.8958
2,40.6582,55.8956,0.2772,29.7572,0.9949,1.3906,36.2016
2,40.8437,55.9832,0.2763,29.7877,0.9996,1.3876,35.4212
2,40.7778,56.2231,0.2768,29.6900,0.9991,1.3890,35.2180
2,40.7077,56.0646,0.2770,29.7060,0.9959,1.3902,35.6625
2,40.8359,56.2225,0.2765,29.6951,0.9987,1.3883,35.2405
2,40.8196,56.1591,0.2765,29.7113,0.9992,1.3883,35.2357
2,40.7956,56.0300,0.2766,29.9032,1.0005,1.3881,35.4454
2,40.7651,55.9774,0.2767,29.8901,0.9961,1.3894,35.4643
2,40.9793,56.2776,0.2758,29.8554,0.9899,1.3881,36.4376
2,40.7669,56.0251,0.2767,29.6703,0.9991,1.3888,35.3742
2,40.7941,55.9331,0.2765,29.6887,1.0056,1.3865,36.2193
2,40.7585,56.1854,0.2769,29.6724,1.0037,1.3879,35.6779
2,40.6432,56.0403,0.2774,29.8816,0.9913,1.3917,36.4956
2,40.9409,56.1230,0.2759,29.6950,0.9998,1.3865,35.5013
2,40.8957,56.0132,0.2761,29.7902,0.9946,1.3880,35.7247
2,40.7275,55.9831,0.2769,29.6959,0.9906,1.3904,37.0339
2,40.7013,56.2984,0.2772,29.6897,1.0004,1.3897,35.3535
2,40.7127,56.0948,0.2770,29.7750,0.9902,1.3910,36.7714
2,40.8334,56.1395,0.2765,29.7630,0.9985,1.3883,35.2451
2,40.6730,55.9774,0.2772,29.7753,1.0008,1.3894,35.5362
2,40.8239,56.1890,0.2765,29.7097,1.0025,1.3874,35.5742
2,40.9332,56.2472,0.2760,29.8120,1.0046,1.3852,36.5602
2,40.7790,56.1051,0.2767,29.6992,1.0046,1.3872,35.9270
2,40.7673,55.9676,0.2767,29.8299,0.9952,1.3895,35.6445
2,40.6003,55.9424,0.2775,29.7022,0.9912,1.3917,37.3473
2,40.9534,56.0827,0.2758,29.8816,0.9978,1.3867,35.5075
2,40.9801,56.2052,0.2758,29.7466,1.0012,1.3857,35.8429
2,40.8587,56.2905,0.2764,29.7771,0.9954,1.3888,35.4260
2,40.9798,56.0667,0.2757,29.7938,0.9953,1.3869,35.7075
2,40.6331,56.1205,0.2775,29.7306,0.9952,1.3913,35.8705
2,40.6392,55.8980,0.2773,29.8868,0.9915,1.3914,36.7323
2,40.6374,56.1767,0.2775,29.7095,0.9983,1.3908,35.4810
2,40.7830,56.0396,0.2767,29.9015,0.9975,1.3890,35.2847
2,40.6984,56.1750,0.2772,29.8412,0.9943,1.3908,35.6294
2,40.6369,56.0884,0.2774,29.7701,1.0023,1.3897,35.6465
2,40.7480,55.9144,0.2768,29.8268,1.0032,1.3877,35.8680
2,40.7630,56.3045,0.2769,29.8905,0.9952,1.3901,35.3672
2,40.6125,55.8927,0.2774,29.8786,1.0017,1.3897,35.8843
2,40.7556,56.0732,0.2768,29.7380,1.0049,1.3874,36.0297
2,40.8502,56.2614,0.2764,29.8336,1.0031,1.3869,35.9943
2,40.7890,55.8726,0.2765,29.8388,0.9955,1.3889,35.7774
2,40.6649,56.0284,0.2772,29.9028,0.9941,1.3910,35.8092
2,40.6527,55.9143,0.2772,29.7546,0.9943,1.3908,36.2931
2,40.9929,56.1779,0.2757,29.7421,1.0018,1.3852,35.9895
2,40.6120,56.0795,0.2775,29.6920,0.9901,1.3920,37.3795
2,40.7259,56.2640,0.2771,29.8902,0.9958,1.3904,35.3382
2,40.7131,56.2802,0.2771,29.8215,0.9966,1.3904,35.3436
2,40.7222,56.0043,0.2769,29.7097,1.0000,1.3891,35.4114
2,40.6665,56.0711,0.2773,29.8133,0.9935,1.3911,36.0021
2,40.7415,56.1919,0.2769,29.8312,0.9954,1.3902,35.4085
2,40.9184,55.8517,0.2759,29.7914,0.9900,1.3880,37.1086
2,40.8535,56.1964,0.2764,29.7655,0.9967,1.3885,35.3104
2,40.7488,56.0609,0.2768,29.8136,1.0001,1.3888,35.3231
2,40.8375,56.1519,0.2764,29.7181,0.9931,1.3892,35.9105
2,40.8292,56.2843,0.2766,29.6757,0.9963,1.3890,35.4028
2,40.6695,55.9126,0.2772,29.6688,1.0037,1.3886,35.8781
2,40.6177,56.0804,0.2775,29.8781,0.9968,1.3912,35.5665
2,40.9011,56.1438,0.2761,29.7582,0.9966,1.3878,35.3935
2,40.6573,56.0099,0.2773,29.8373,1.0032,1.3890,35.8501
2,40.7901,55.9068,0.2765,29.7151,0.9976,1.3885,35.6277
2,40.6738,56.0306,0.2772,29.8337,0.9935,1.3910,36.0172
2,40.6541,56.0380,0.2773,29.8914,1.0009,1.3897,35.5585
2,40.9581,56.1696,0.2758,29.8429,0.9949,1.3874,35.5773
2,40.9949,56.2575,0.2757,29.7308,0.9936,1.3872,35.9410
2,40.8006,56.0342,0.2766,29.8049,0.9954,1.3891,35.5280
2,40.5955,55.9086,0.2775,29.6947,1.0021,1.3899,35.9111
2,40.8947,56.1213,0.2761,29.6956,1.0004,1.3870,35.4247
2,40.8720,56.2525,0.2763,29.8916,0.9903,1.3894,36.1655
2,40.6604,56.1609,0.2773,29.8200,0.9972,1.3907,35.4127
2,40.7820,56.0937,0.2767,29.7313,0.9904,1.3901,36.7122
2,40.6352,55.9977,0.2774,29.7136,0.9961,1.3908,35.9242
2,40.7146,56.1375,0.2771,29.7987,0.9918,1.3909,36.2130
2,40.8531,55.9887,0.2763,29.8071,1.0055,1.3857,36.4792
2,40.6515,55.9738,0.2773,29.8390,0.9994,1.3900,35.5373
2,40.6466,56.1228,0.2774,29.8425,1.0016,1.3898,35.5824
2,40.8536,56.1557,0.2764,29.7505,0.9999,1.3877,35.3139
2,40.6510,56.3187,0.2775,29.7338,0.9984,1.3908,35.4466
2,41.0047,56.2632,0.2757,29.6798,0.9905,1.3875,36.6835
2,40.7585,56.2067,0.2769,29.8474,1.0002,1.3889,35.3378
2,40.6519,56.0653,0.2773,29.6952,0.9955,1.3909,35.8927
2,40.8970,56.1362,0.2761,29.8106,0.9968,1.3878,35.3541
2,40.9415,56.1829,0.2759,29.8063,0.9929,1.3880,35.8734
2,40.6677,56.0630,0.2772,29.7170,1.0027,1.3892,35.6171
2,40.6174,56.1328,0.2775,29.7288,0.9952,1.3915,35.9300
2,40.9887,56.0367,0.2756,29.7678,0.9932,1.3870,36.0938
2,40.9795,56.0835,0.2757,29.8454,0.9924,1.3874,36.0390
2,40.6668,56.1035,0.2773,29.6753,0.9953,1.3908,35.8726
2,40.8051,56.0631,0.2766,29.8393,0.9974,1.3888,35.2891
2,40.9627,56.0053,0.2757,29.7336,0.9900,1.3877,36.9142
2,40.7962,55.9176,0.2765,29.7751,1.0003,1.3879,35.5133
2,40.8411,56.0230,0.2764,29.7591,0.9961,1.3885,35.5201
2,40.6232,56.0044,0.2774,29.7123,0.9984,1.3906,35.6857
2,40.8837,56.0867,0.2762,29.8985,0.9971,1.3879,35.3297
2,40.6139,56.1311,0.2776,29.8823,0.9978,1.3911,35.5012
2,40.5923,55.9318,0.2776,29.8756,0.9910,1.3920,36.9761
2,40.8328,55.8790,0.2763,29.7948,0.9947,1.3885,35.9271
2,40.6465,56.2093,0.2774,29.7181,1.0056,1.3887,36.2415
2,40.7118,56.0423,0.2770,29.6995,1.0013,1.3890,35.4240
2,40.6434,56.1969,0.2774,29.7292,0.9964,1.3911,35.6024
2,40.6336,56.0878,0.2774,29.6727,0.9958,1.3911,35.9031
2,40.9259,56.1766,0.2760,29.7786,1.0009,1.3865,35.6215
2,41.0060,56.1411,0.2756,29.7048,0.9950,1.3866,35.8348
2,40.9698,55.9615,0.2757,29.7770,0.9935,1.3871,36.1165
2,40.9095,56.2051,0.2761,29.6944,0.9969,1.3877,35.4129
2,40.7933,56.3015,0.2768,29.8751,0.9975,1.3893,35.2496
2,41.0024,56.2034,0.2756,29.6765,0.9941,1.3869,35.9622
2,40.6769,55.9706,0.2772,29.7455,0.9984,1.3899,35.5679
2,40.6073,55.9630,0.2775,29.8962,1.0043,1.3891,36.2646
2,40.9733,56.2401,0.2758,29.7026,0.9924,1.3877,36.1506
2,40.7346,56.0670,0.2769,29.7550,1.0018,1.3886,35.4643
2,40.8899,55.8584,0.2760,29.8222,0.9937,1.3879,36.1228
2,40.5861,55.8957,0.2776,29.7151,1.0033,1.3896,36.0588
2,40.6707,56.2839,0.2774,29.8558,0.9921,1.3917,36.0404
2,40.7319,56.2372,0.2770,29.8586,1.0000,1.3893,35.3446
2,40.6561,56.1311,0.2773,29.8912,1.0019,1.3896,35.6571
2,40.8123,56.1689,0.2766,29.6764,0.9934,1.3895,35.9275
2,40.9315,55.8605,0.2758,29.7650,0.9919,1.3876,36.6459
2,40.7172,56.1952,0.2771,29.8216,0.9965,1.3902,35.3334
2,40.8942,56.0993,0.2761,29.8538,0.9943,1.3883,35.5876
2,40.8033,56.1502,0.2766,29.6926,0.9961,1.3891,35.4510
2,40.6440,55.9130,0.2773,29.7199,0.9913,1.3912,37.1541
2,40.7338,55.9456,0.2768,29.8149,0.9997,1.3889,35.4546
2,40.9407,56.2495,0.2760,29.8030,0.9944,1.3879,35.6216
2,40.9999,56.2002,0.2757,29.8125,0.9911,1.3875,36.3025
2,40.7332,56.1144,0.2769,29.8198,0.9928,1.3905,35.9229
2,41.0019,56.2373,0.2757,29.8647,0.9923,1.3874,35.9982
2,40.6227,55.9196,0.2774,29.6835,0.9919,1.3913,37.1403
2,40.7193,56.2180,0.2771,29.7076,1.0034,1.3885,35.6914
2,40.7725,56.1038,0.2767,29.7086,0.9962,1.3894,35.4763
2,40.8657,55.9276,0.2762,29.7748,1.0029,1.3863,35.8971
2,40.7118,56.0904,0.2770,29.7903,0.9938,1.3906,35.8499
2,40.9256,56.0777,0.2760,29.7792,1.0030,1.3857,35.9980
2,40.8255,55.9203,0.2764,29.8618,0.9996,1.3877,35.4980
2,40.7641,56.0346,0.2767,29.7897,1.0025,1.3879,35.6237
2,40.8728,56.0156,0.2762,29.7649,1.0021,1.3866,35.6828
2,40.9900,56.1625,0.2757,29.6741,0.9915,1.3874,36.4854
2,40.9190,56.0392,0.2760,29.9048,0.9916,1.3883,36.0741
2,40.6844,56.2060,0.2772,29.7253,0.9955,1.3908,35.6083
2,40.8999,56.1465,0.2761,29.8708,1.0049,1.3854,36.5694
2,40.9301,56.0809,0.2759,29.6786,0.9997,1.3866,35.4870
2,40.6721,56.0806,0.2772,29.7180,0.9918,1.3912,36.5877
2,40.8033,55.9923,0.2765,29.8904,0.9929,1.3895,35.8839
2,40.7914,56.0975,0.2766,29.7581,1.0011,1.3881,35.3755
2,40.8721,56.1385,0.2763,29.7497,0.9913,1.3890,36.2815
2,40.8878,55.9848,0.2761,29.8782,0.9930,1.3884,35.8935
2,40.7226,55.8768,0.2769,29.8262,0.9977,1.3893,35.6460
2,40.7967,56.2813,0.2767,29.7311,0.9962,1.3894,35.3673
2,40.7839,56.2583,0.2768,29.8898,0.9979,1.3892,35.2239
2,40.6760,56.0044,0.2772,29.7534,1.0044,1.3884,35.9684
2,40.8220,55.9334,0.2764,29.8536,1.0025,1.3870,35.8172
2,40.7824,55.9206,0.2766,29.7539,0.9997,1.3882,35.4914
2,40.9061,55.9462,0.2760,29.7392,1.0039,1.3855,36.1281
2,40.9484,56.2658,0.2760,29.8520,0.9998,1.3865,35.6800
2,40.8046,56.3011,0.2767,29.8643,0.9949,1.3896,35.4008
2,40.7928,55.9018,0.2765,29.8062,0.9904,1.3896,36.8946
2,40.6829,56.0268,0.2772,29.7838,1.0057,1.3879,36.3065
2,40.6035,55.9752,0.2775,29.7203,0.9970,1.3910,35.9331
2,40.9526,56.0146,0.2758,29.7997,0.9926,1.3876,36.1106
2,40.9277,56.2839,0.2761,29.7528,0.9969,1.3876,35.4311
2,40.7389,56.0242,0.2769,29.8184,1.0020,1.3884,35.5683
2,40.8410,56.1352,0.2764,29.8648,0.9974,1.3884,35.2460
2,40.6379,56.3190,0.2775,29.7451,0.9917,1.3920,36.4574
2,40.8117,56.2545,0.2766,29.7567,0.9994,1.3885,35.2491
2,40.8795,55.9321,0.2761,29.7091,0.9931,1.3882,36.2930
2,40.9170,56.0082,0.2760,29.8443,0.9937,1.3879,35.8246
2,40.9333,56.1985,0.2760,29.7650,1.0051,1.3850,36.5624
2,40.9997,56.1305,0.2756,29.6910,0.9951,1.3867,35.8256
2,40.8579,55.9421,0.2762,29.8259,0.9991,1.3875,35.4812
2,40.7768,56.1411,0.2767,29.9001,1.0030,1.3877,35.8687
2,40.9677,56.0460,0.2757,29.8200,0.9970,1.3867,35.5802
2,40.6810,55.9406,0.2771,29.7549,1.0025,1.3888,35.7121
2,40.8561,55.9541,0.2762,29.7500,1.0016,1.3869,35.6403
2,40.8912,56.2357,0.2762,29.7539,0.9908,1.3890,36.3382
2,40.7496,55.9989,0.2768,29.6990,1.0044,1.3875,35.8971
2,40.9977,56.1531,0.2756,29.8521,1.0020,1.3850,36.1930
2,40.8725,55.9194,0.2761,29.7958,0.9943,1.3881,35.9101
2,40.7940,56.1977,0.2767,29.7409,0.9905,1.3901,36.5106
2,40.7250,56.0211,0.2769,29.8995,1.0051,1.3875,36.3504
2,40.9037,56.0993,0.2761,29.7476,0.9967,1.3877,35.4282
2,40.9668,55.8692,0.2756,29.8513,0.9930,1.3870,36.2697
2,40.6886,56.1844,0.2772,29.6993,1.0019,1.3893,35.4500
2,40.9054,55.9931,0.2760,29.6987,1.0011,1.3864,35.6197
2,40.7245,56.1864,0.2770,29.8757,0.9909,1.3910,36.2062
2,40.8075,56.1897,0.2766,29.7338,0.9907,1.3899,36.4748
2,40.8017,55.9689,0.2765,29.7723,0.9990,1.3883,35.4014
2,40.9615,56.1490,0.2758,29.8161,0.9996,1.3863,35.6133
2,40.6618,56.0691,0.2773,29.7109,1.0022,1.3894,35.5593
2,40.7231,55.9818,0.2769,29.9013,0.9952,1.3901,35.5792
2,40.8692,55.8883,0.2761,29.8232,0.9941,1.3882,35.9573
2,40.7279,56.2528,0.2771,29.6832,1.0044,1.3882,35.8788
2,40.7544,55.8868,0.2767,29.6661,1.0034,1.3876,35.8192
2,40.7228,56.1173,0.2770,29.7330,1.0058,1.3876,36.2471
2,40.9160,55.9203,0.2759,29.7505,1.0008,1.3862,35.7336
2,40.6581,56.3112,0.2774,29.8492,1.0008,1.3901,35.5757
2,40.8811,56.2822,0.2763,29.9029,0.9918,1.3892,35.8291
2,40.8420,56.1235,0.2764,29.8456,1.0006,1.3876,35.4377
2,40.7557,56.2060,0.2769,29.7848,0.9966,1.3898,35.3040
2,40.9264,56.2058,0.2760,29.8553,0.9966,1.3876,35.3916
2,40.9016,56.2080,0.2762,29.8002,0.9901,1.3889,36.4381
2,40.8756,55.9621,0.2761,29.6756,0.9907,1.3886,36.9214
2,40.7225,56.0535,0.2770,29.7736,0.9939,1.3903,35.8890
2,40.7973,56.0326,0.2766,29.8222,0.9949,1.3893,35.5833
2,40.9395,55.9652,0.2758,29.6705,1.0002,1.3861,35.6664
2,41.0040,56.1253,0.2756,29.7113,0.9989,1.3858,35.6799
2,40.8779,55.8814,0.2761,29.6759,0.9917,1.3882,36.8214
2,40.6578,56.0270,0.2773,29.7591,0.9983,1.3903,35.5173
2,40.6237,55.9364,0.2774,29.6666,0.9901,1.3915,37.7290
2,40.8198,56.1725,0.2765,29.8025,0.9915,1.3897,36.0909
2,40.7903,56.3033,0.2768,29.8325,0.9918,1.3903,35.9557
2,40.7198,56.2561,0.2771,29.8117,1.0031,1.3886,35.8043
2,40.9664,55.8694,0.2756,29.8901,1.0024,1.3849,36.3176
2,40.6675,56.1349,0.2773,29.8739,1.0018,1.3895,35.6137
2,40.8346,56.1260,0.2764,29.8913,0.9915,1.3895,35.9713
2,40.9743,55.8905,0.2756,29.7323,0.9908,1.3872,36.9600
2,40.6182,56.1264,0.2775,29.7955,0.9963,1.3913,35.6629
2,40.8852,56.2335,0.2762,29.6693,1.0027,1.3866,35.7077
2,40.7874,56.0677,0.2766,29.8906,0.9961,1.3893,35.3370
2,40.6816,56.1158,0.2772,29.8016,1.0012,1.3895,35.4495
2,40.7012,56.0699,0.2771,29.7331,0.9902,1.3910,36.9509
2,40.9964,56.1059,0.2756,29.8887,0.9928,1.3872,35.9330
2,40.6521,55.9246,0.2772,29.8203,0.9971,1.3904,35.7306
2,40.8719,56.1597,0.2763,29.6892,1.0053,1.3858,36.2523
2,40.6497,56.3130,0.2775,29.8181,0.9992,1.3906,35.4450
2,40.8991,55.9737,0.2760,29.6933,0.9901,1.3884,37.0266
2,40.7001,56.1161,0.2771,29.7195,0.9930,1.3908,36.1489
2,40.6746,55.9125,0.2771,29.6693,0.9940,1.3905,36.4784
2,40.5907,55.9105,0.2776,29.7248,1.0050,1.3891,36.2890
2,40.8113,56.1093,0.2766,29.8948,0.9955,1.3892,35.3462
2,40.9472,55.9598,0.2758,29.7031,0.9934,1.3873,36.2215
2,40.6316,56.0643,0.2774,29.7324,0.9975,1.3908,35.6219
2,40.6237,56.1244,0.2775,29.7856,0.9915,1.3919,36.5962
2,40.6859,56.0351,0.2771,29.6836,0.9944,1.3906,36.0786
2,40.7221,56.2565,0.2771,29.7953,0.9990,1.3897,35.2694
2,40.8180,56.1564,0.2765,29.8549,1.0054,1.3864,36.4958
2,40.7311,55.9664,0.2769,29.6713,1.0050,1.3875,35.9985
2,40.6400,56.1476,0.2774,29.7659,1.0050,1.3889,36.1439
2,40.9659,56.0691,0.2757,29.7044,1.0051,1.3845,36.5065
2,40.8777,56.0448,0.2762,29.8200,0.9964,1.3880,35.4209
2,40.8859,56.0213,0.2761,29.8875,1.0006,1.3868,35.6051
2,40.9967,56.2372,0.2757,29.7712,0.9948,1.3870,35.7305
2,40.7469,55.9665,0.2768,29.8078,0.9906,1.3903,36.7540
2,40.6268,56.2131,0.2775,29.8854,0.9995,1.3907,35.4814
2,40.8125,56.2228,0.2766,29.8326,0.9935,1.3896,35.6102
2,40.9916,56.0098,0.2756,29.8276,0.9935,1.3869,35.9940
2,40.7849,55.9472,0.2766,29.7303,0.9959,1.3890,35.7125
2,40.7964,56.2026,0.2767,29.7116,1.0033,1.3875,35.7077
2,40.8583,56.2553,0.2764,29.7077,0.9945,1.3889,35.6225
